Time,Longitude,Latitude,Altitude,Roll,Pitch,Heading
833.142,32.99306966,40.1233753,3576.541919,7.966692521,1.236281635,245.280945
834.142,32.99318688,40.12328809,3563.605978,4.250547529,-3.816882597,248.1962883
835.142,32.99329265,40.12320369,3549.527632,-0.1440141251,-8.939183392,253.0446298
836.142,32.9933783,40.12311558,3536.815147,-4.123188834,-11.63018486,252.9761367
837.15,32.99343599,40.12302089,3527.547002,-2.470342819,-11.53708341,235.4386424
838.142,32.99346811,40.12291105,3522.371502,0.8817736332,-7.478241787,206.651731
839.142,32.99350435,40.12278022,3520.34341,-4.011343633,-0.4643862692,206.9606605
840.142,32.99355415,40.12263824,3521.717402,-3.018859516,7.067862251,224.0115037
841.142,32.99361264,40.12249791,3527.304277,1.109659,7.212044556,235.7840314
842.142,32.99367639,40.12236788,3536.447343,3.952380744,7.601819546,233.9041175
843.142,32.99374381,40.12224828,3547.229501,6.621137143,6.004745441,228.8137004
844.142,32.99381398,40.12213357,3549.938374,5.650171538,3.663969603,237.3951365
845.142,32.99388005,40.12202829,3545.292238,4.25851836,2.912313688,241.8001713
846.142,32.99394486,40.12192956,3535.448862,2.717016382,4.026590749,246.7353655
847.142,32.99401128,40.1218366,3522.168446,2.340965376,4.002951038,251.3725449
848.142,32.99407923,40.12174885,3507.108657,2.720686754,-0.1522651537,255.6968196
849.142,32.99414258,40.12166717,3490.446528,1.936053619,-3.84888118,253.8317408
850.142,32.99419457,40.12158949,3472.531587,1.946375742,-5.735073351,244.5964781
851.142,32.99423289,40.12151056,3453.477582,0.5506674066,-5.133109569,234.2938481
852.142,32.99426112,40.1214254,3433.639407,-0.5047353449,-5.162648857,228.8421277
853.142,32.99428194,40.12133202,3413.034256,-2.120019001,-5.572774396,228.3636729
854.142,32.99429595,40.121229,3393.288826,-3.667813292,-4.982570919,228.9618199
855.142,32.99430434,40.12111505,3376.619946,-3.869284662,-4.173868838,227.6930303
856.142,32.99431048,40.12098989,3362.237711,-3.886861301,-2.559039869,227.9274697
857.142,32.99431591,40.12085575,3349.852869,-2.293387559,-0.8629297283,229.3107606
858.142,32.99432012,40.12071698,3339.686884,0.7022789299,0.56550103,230.2230827
859.142,32.9943214,40.12057872,3331.992614,3.951049711,1.666264775,230.6421557
860.142,32.99431794,40.12044567,3326.707661,5.940372189,2.514846624,231.6053763
861.142,32.99430954,40.12032051,3323.233835,6.103741349,3.410196912,234.2246173
862.142,32.99429821,40.12020399,3320.921859,6.704490637,4.377768767,239.7763863
863.142,32.9942848,40.12009808,3319.291504,6.717800969,3.654392824,245.1617719
864.142,32.99426956,40.12000321,3317.153639,5.208914424,3.836229535,246.9505438
865.142,32.99425491,40.11991704,3314.142314,6.445071942,5.14535183,248.088426
866.142,32.9942425,40.11984092,3310.526904,7.732635598,5.597381006,249.1264508
867.142,32.99423319,40.1197767,3305.957013,6.449932048,6.677279591,248.5954173
868.142,32.99422939,40.11972179,3300.539782,6.86937738,5.310044339,251.2817307
869.142,32.99422997,40.11967554,3294.082261,6.051583463,3.858321355,256.6150702
870.142,32.99423322,40.11963823,3286.233495,3.102440114,4.324396389,258.3723413
871.142,32.99424148,40.11960452,3277.001935,-0.9906320676,5.13594922,259.290428
872.142,32.9942572,40.11956758,3267.161538,-1.300132805,3.353022039,264.2359767
873.142,32.99427729,40.11952801,3256.971606,-3.359886379,0.896702239,265.6477495
874.142,32.9942987,40.11948225,3245.992041,-6.578106098,1.963501801,264.5980041
875.142,32.9943233,40.11942479,3234.659878,-4.686452337,4.482910138,266.9938432
876.142,32.99435399,40.11935866,3224.219253,-0.2348422608,4.43361709,271.6764843
877.142,32.99439108,40.11929235,3216.08585,2.755190736,2.913903841,271.3835238
878.142,32.99443295,40.11922705,3210.481095,1.637791531,3.664773858,272.4628576
879.15,32.9944798,40.11916129,3206.377339,2.198423597,4.24161663,277.8178352
880.142,32.99453214,40.11909825,3203.50681,2.008208164,1.505327909,278.9213479
881.142,32.99458558,40.11903596,3201.154572,-1.174518689,-1.063086928,279.3281813
882.142,32.99463421,40.11897121,3199.352206,0.9320408907,-2.828687627,280.6266549
883.142,32.99467516,40.11890574,3198.084099,0.9526142742,-2.864160214,283.0155272
884.142,32.99470761,40.11883998,3198.150648,-0.7101736681,-2.018780443,287.8046646
885.142,32.994733,40.11877494,3200.862034,5.029322284,-1.128433802,289.6619023
886.142,32.99475568,40.1187153,3203.331741,6.805872416,-0.8336002023,290.797271
887.142,32.99477853,40.11866346,3204.511709,5.83798253,0.4684418008,291.7104946
888.142,32.99480339,40.11861915,3204.692095,6.555630933,0.9142611612,290.9148869
889.142,32.99483032,40.11858204,3201.781002,5.706469799,-0.8122289139,289.6020972
890.142,32.99485643,40.11855158,3195.385167,2.350006412,-1.971075201,287.7141236
891.142,32.99487853,40.11852167,3187.779899,-0.7274741637,1.990951051,290.7095167
892.142,32.99489955,40.11848788,3180.685811,-4.397161382,4.531737453,294.1330534
893.142,32.99492167,40.11844519,3174.207342,-2.03606381,3.942256696,297.105142
894.142,32.99494485,40.11839637,3168.909252,-1.649674353,-0.1661659227,296.7768831
895.142,32.99496325,40.1183453,3164.734985,-3.679140734,-2.917813271,294.9940671
896.142,32.99496727,40.11828345,3161.688735,-7.192692922,1.79154133,307.8082669
897.142,32.99495911,40.11821223,3162.596095,-2.6280124,-0.00710510345,322.1640678
898.142,32.9949453,40.11813956,3160.71566,-9.340168431,-2.518656162,327.8951156
899.142,32.99492082,40.11806629,3148.678932,-3.809110696,-3.103885553,333.3102262
900.142,32.99487646,40.11799482,3139.862907,-6.522811874,-4.883680879,345.2298899
901.142,32.99481416,40.11793344,3140.612266,-4.871859956,-10.22865737,351.0624343
902.142,32.9947483,40.11788503,3141.246733,3.218225481,0.6308881919,337.6549095
903.142,32.9946755,40.11784094,3144.349775,6.308597078,0.9381240279,342.0183622
904.142,32.99461308,40.11780127,3147.642177,3.455588002,-2.797583585,341.8056155
905.142,32.99455469,40.11776866,3149.611197,3.576112239,-5.467547648,338.9452962
906.142,32.99449673,40.11774671,3150.302743,7.343299447,-6.441406692,337.5116122
907.142,32.99444354,40.1177387,3150.026374,9.039339579,-5.884364211,337.4915041
908.142,32.99439708,40.11774362,3148.375422,3.323357247,-2.025188442,338.3035863
909.142,32.99434967,40.11775313,3143.570738,-1.746163581,4.625301653,345.0011878
910.142,32.99429765,40.11775894,3135.693706,-0.7430403783,6.873241987,357.7921923
911.142,32.99424336,40.11775865,3129.270815,-0.9573670187,5.473254271,11.87629024
912.142,32.99419386,40.11775827,3129.390594,-1.238824173,0.4323431304,24.07757454
913.142,32.99416417,40.11775844,3129.251678,-1.18986495,0.7795194048,25.40791439
914.142,32.99415702,40.11775933,3129.251744,-0.6074567477,0.287810031,21.61898989
915.142,32.99415724,40.11775928,3129.223922,-0.2809345385,0.4011249504,21.33022999
916.142,32.99415723,40.11775929,3129.224051,-0.2806673607,0.3779922736,21.34528885
917.142,32.99415723,40.11775929,3129.224241,-0.2806638922,0.3760148538,21.34404746
918.142,32.99415723,40.11775929,3129.224257,-0.280604048,0.373561055,21.34454777
919.142,32.99415723,40.11775929,3129.22444,-0.2807337683,0.3712557861,21.3447817
920.142,32.99415723,40.1177593,3129.224655,-0.2807514574,0.3651409525,21.35363021
921.142,32.99415723,40.1177593,3129.225654,-0.2802301218,0.3463251421,21.35635375
922.142,32.99415724,40.1177593,3129.226652,-0.2799735095,0.3281940848,21.35739536
923.142,32.99415724,40.11775931,3129.227457,-0.2790389208,0.3119635809,21.35895435
924.142,32.99415724,40.11775931,3129.228857,-0.2781915772,0.294729066,21.35923951
925.142,32.99415723,40.11775931,3129.228165,-0.2815652371,0.3064037002,21.36190157
926.142,32.99415724,40.11775932,3129.230377,-0.279410926,0.2679578194,21.36251458
927.142,32.99415724,40.11775933,3129.230669,-0.2781656972,0.2452933307,21.36386013
928.142,32.99415725,40.11775933,3129.231467,-0.2776129855,0.2311957135,21.36507761
929.142,32.99415725,40.11775933,3129.232072,-0.2773761433,0.2160684053,21.36615166
930.142,32.99415725,40.11775934,3129.232861,-0.2771496532,0.2022184092,21.36723083
931.15,32.99415725,40.11775934,3129.233473,-0.2767003281,0.1883171867,21.36822462
932.15,32.99415725,40.11775934,3129.234257,-0.2764064432,0.1749623792,21.36918085
933.142,32.99415725,40.11775935,3129.234864,-0.2758743555,0.1620788949,21.37007048
934.15,32.99415725,40.11775935,3129.235465,-0.2758921246,0.1492517463,21.37099085
935.142,32.99415726,40.11775935,3129.236073,-0.275406194,0.1364109506,21.37183779
936.142,32.99415726,40.11775936,3129.23667,-0.2754419191,0.1252145363,21.37269156
937.142,32.99415726,40.11775936,3129.237268,-0.2750925389,0.113027758,21.37349411
938.142,32.99415726,40.11775936,3129.237865,-0.2746484966,0.1020533248,21.37421128
939.142,32.99415726,40.11775936,3129.238471,-0.2743205408,0.09028148047,21.3749626
940.142,32.99415726,40.11775937,3129.238875,-0.2742034938,0.08030256075,21.37569855
941.142,32.99415726,40.11775937,3129.239466,-0.2738995237,0.06987626364,21.37648744
942.142,32.99415726,40.11775937,3129.239883,-0.2737253005,0.05887623732,21.37706801
943.142,32.99415726,40.11775938,3129.240469,-0.2733803492,0.04929860122,21.3777681
944.142,32.99415727,40.11775938,3129.240875,-0.2733571906,0.03996343683,21.37841697
945.142,32.99415727,40.11775938,3129.241471,-0.2731113038,0.02996062479,21.37897705
946.142,32.99415727,40.11775938,3129.241874,-0.272915763,0.02037786772,21.37956956
947.142,32.99415727,40.11775938,3129.242275,-0.2727501309,0.0121389537,21.38020819
948.15,32.99415727,40.11775939,3129.24268,-0.2724803117,0.003350207788,21.38068801
949.142,32.99415727,40.11775939,3129.243078,-0.2723069957,-0.004518170136,21.38123613
950.15,32.99415727,40.11775939,3129.243481,-0.2721832785,-0.0132112934,21.38182694
951.142,32.99415727,40.11775939,3129.243885,-0.2719330428,-0.02165340555,21.38233067
952.142,32.99415727,40.1177594,3129.244284,-0.2718929421,-0.02995550215,21.38281049
953.142,32.99415727,40.1177594,3129.244679,-0.2714497803,-0.03690180454,21.38321518
954.142,32.99415727,40.1177594,3129.245072,-0.2715122391,-0.04463870466,21.38377696
955.142,32.99415728,40.1177594,3129.245477,-0.2712390316,-0.05219118633,21.38419019
956.142,32.99415728,40.1177594,3129.245879,-0.2711639262,-0.06043523466,21.38466489
957.142,32.99415728,40.1177594,3129.246267,-0.2710034968,-0.06699904646,21.38503372
958.142,32.99415728,40.11775941,3129.246487,-0.2708352767,-0.07434833667,21.38547939
959.142,32.99415728,40.11775941,3129.246881,-0.2707021947,-0.08074993147,21.38590969
960.142,32.99415728,40.11775941,3129.24727,-0.2705638834,-0.08766721889,21.38627169
961.142,32.99415728,40.11775941,3129.247477,-0.2704879509,-0.09356851568,21.38668491
962.142,32.99415728,40.11775941,3129.247873,-0.2703283753,-0.100115252,21.38698886
963.15,32.99415728,40.11775941,3129.248088,-0.2701772573,-0.1065561404,21.3874055
964.142,32.99415728,40.11775942,3129.248473,-0.2700799538,-0.1121500787,21.38771627
965.142,32.99415728,40.11775942,3129.248687,-0.2699024489,-0.1181708771,21.38812096
966.142,32.99415728,40.11775942,3129.249072,-0.2698231013,-0.1239287532,21.38841466
967.142,32.99415728,40.11775942,3129.249282,-0.2696566955,-0.1292938802,21.38877154
968.15,32.99415728,40.11775942,3129.249491,-0.2695893541,-0.1354939844,21.3890806
969.142,32.99415728,40.11775942,3129.249871,-0.2695560303,-0.1398636246,21.38937772
970.142,32.99415729,40.11775942,3129.250088,-0.2695501339,-0.145993746,21.38973972
971.142,32.99415729,40.11775943,3129.250479,-0.2693427203,-0.1515040145,21.39004537
972.142,32.99415729,40.11775943,3129.250674,-0.2692787673,-0.1559999999,21.39025027
973.142,32.99415729,40.11775943,3129.250882,-0.2691959779,-0.1607504098,21.39055934
974.142,32.99415729,40.11775943,3129.251087,-0.2691004887,-0.1659191688,21.39088207
975.142,32.99415729,40.11775943,3129.251296,-0.2688759729,-0.1715148413,21.39117918
976.142,32.99415729,40.11775943,3129.251674,-0.2688154617,-0.1757564021,21.39140457
977.142,32.99415729,40.11775943,3129.251872,-0.2688411282,-0.1797367215,21.39160948
978.142,32.99415729,40.11775943,3129.252074,-0.2686985481,-0.1840363389,21.39182463
979.142,32.99415729,40.11775944,3129.252276,-0.2686021517,-0.1887184736,21.3921559
980.142,32.99415729,40.11775944,3129.252481,-0.2683973527,-0.1925741287,21.39245813
981.142,32.99415729,40.11775944,3129.252684,-0.2684537551,-0.1972750465,21.39271426
982.142,32.99415729,40.11775944,3129.252883,-0.2682412455,-0.2010162959,21.39289526
983.142,32.99415729,40.11775944,3129.253084,-0.2681874578,-0.2053278662,21.39315481
984.142,32.99415729,40.11775944,3129.253277,-0.2680971179,-0.2089837383,21.39331874
985.142,32.99415729,40.11775944,3129.253482,-0.2679280974,-0.2128274806,21.39357657
986.142,32.99415729,40.11775944,3129.253677,-0.2679452262,-0.217098083,21.39375245
987.142,32.99415729,40.11775944,3129.253875,-0.2678727355,-0.2204756383,21.39387198
988.142,32.99415729,40.11775944,3129.254078,-0.2677575828,-0.2247360088,21.39412128
989.142,32.99415729,40.11775945,3129.25428,-0.2676389082,-0.2288682999,21.39434839
990.142,32.99415729,40.11775945,3129.254479,-0.2676116675,-0.232657374,21.39453451
991.142,32.99415729,40.11775945,3129.254491,-0.2675929912,-0.2360605425,21.39473771
992.142,32.9941573,40.11775945,3129.25469,-0.2674581217,-0.2386321087,21.39494944
993.142,32.9941573,40.11775945,3129.254884,-0.2673924611,-0.2414257094,21.39511337
994.142,32.9941573,40.11775945,3129.255079,-0.2673327503,-0.245103793,21.39524997
995.142,32.9941573,40.11775945,3129.255281,-0.2672064452,-0.2490960652,21.39546171
996.142,32.9941573,40.11775945,3129.255301,-0.267217651,-0.2528168641,21.39564954
997.142,32.9941573,40.11775945,3129.255486,-0.267174989,-0.253948968,21.39579468
998.142,32.9941573,40.11775945,3129.255686,-0.2669351319,-0.2576851081,21.39593641
999.142,32.9941573,40.11775945,3129.25589,-0.2669130139,-0.2619284165,21.39609691
1000.14,32.9941573,40.11775945,3129.255896,-0.2668678706,-0.2637589072,21.39634963
1001.14,32.9941573,40.11775945,3129.256087,-0.2669498329,-0.2660111888,21.39641793
1002.14,32.9941573,40.11775946,3129.256282,-0.2668415103,-0.2694724405,21.39654771
1003.14,32.9941573,40.11775946,3129.256292,-0.2667587476,-0.2722574768,21.39673554
1004.14,32.9941573,40.11775946,3129.256482,-0.2667194741,-0.2742741435,21.39689946
1005.14,32.9941573,40.11775946,3129.256682,-0.2666231044,-0.2776977758,21.39706851
1006.14,32.9941573,40.11775946,3129.256694,-0.2665727584,-0.2808584992,21.39717608
1007.14,32.9941573,40.11775946,3129.256888,-0.2664848997,-0.2821289411,21.39729903
1008.14,32.9941573,40.11775946,3129.256894,-0.2664619012,-0.285149619,21.39742197
1009.14,32.9941573,40.11775946,3129.257089,-0.2664474137,-0.2877690499,21.39760126
1010.14,32.9941573,40.11775946,3129.257283,-0.2663535787,-0.2900247198,21.3976764
1011.14,32.9941573,40.11775946,3129.257292,-0.2663032327,-0.2925143505,21.39782666
1012.14,32.9941573,40.11775946,3129.257481,-0.2662648663,-0.2939436209,21.39792399
1013.14,32.9941573,40.11775946,3129.257502,-0.2662367451,-0.2974526573,21.39811524
1014.14,32.9941573,40.11775946,3129.257689,-0.2661189777,-0.29863428,21.39819037
1015.14,32.9941573,40.11775946,3129.257884,-0.266144671,-0.3018018336,21.398356
1016.14,32.9941573,40.11775946,3129.257888,-0.2660243422,-0.303541851,21.39841064
1017.14,32.9941573,40.11775946,3129.258085,-0.2660329333,-0.3060690476,21.39856091
1018.14,32.9941573,40.11775946,3129.258095,-0.265961243,-0.3078585839,21.39863091
1019.14,32.9941573,40.11775947,3129.258284,-0.2659331218,-0.3100084126,21.39878801
1020.14,32.9941573,40.11775947,3129.258296,-0.2658597774,-0.3119806564,21.3988768
1021.14,32.9941573,40.11775947,3129.258484,-0.2658179691,-0.313993908,21.39902707
1022.14,32.9941573,40.11775947,3129.258495,-0.2657770414,-0.3156280308,21.39906122
1023.14,32.9941573,40.11775947,3129.258685,-0.2657847787,-0.3180766803,21.39920636
1024.14,32.9941573,40.11775947,3129.258691,-0.2657267488,-0.3188860844,21.39928491
1025.14,32.9941573,40.11775947,3129.258698,-0.2656943587,-0.3218060703,21.399442
1026.14,32.9941573,40.11775947,3129.258883,-0.2656909436,-0.3222670814,21.39945737
1027.14,32.9941573,40.11775947,3129.258898,-0.2655382249,-0.3246713613,21.39961105
1028.14,32.9941573,40.11775947,3129.259084,-0.2655271525,-0.3263038032,21.39965886
1029.14,32.9941573,40.11775947,3129.259092,-0.2655459889,-0.328310198,21.39979034
1030.14,32.99415731,40.11775947,3129.259099,-0.2655229903,-0.3300963458,21.39988255
1031.14,32.99415731,40.11775947,3129.259294,-0.2654188299,-0.3314128648,21.40000208
1032.14,32.99415731,40.11775947,3129.259298,-0.265426594,-0.3337010048,21.40007892
1033.14,32.99415731,40.11775947,3129.259486,-0.2653386553,-0.334495041,21.40010624
1034.15,32.99415731,40.11775947,3129.259493,-0.2653634681,-0.336330681,21.40022918
1035.14,32.99415731,40.11775947,3129.259499,-0.2653788894,-0.3380177911,21.40030773
1036.14,32.99415731,40.11775947,3129.259691,-0.265298688,-0.3388766874,21.40038627
1037.14,32.99415731,40.11775947,3129.259699,-0.2652764899,-0.3406610743,21.40043238
1038.14,32.99415731,40.11775947,3129.259886,-0.2652441265,-0.3423020806,21.40051092
1039.14,32.99415731,40.11775947,3129.259888,-0.2652202475,-0.3432753559,21.40063899
1040.14,32.99415731,40.11775947,3129.259896,-0.2651724896,-0.3450939471,21.40071242
1041.14,32.99415731,40.11775947,3129.260087,-0.2651161405,-0.3464105194,21.40078413
1042.14,32.99415731,40.11775947,3129.260085,-0.2650743056,-0.346808378,21.40081316
1043.14,32.99415731,40.11775948,3129.260091,-0.2650812158,-0.3482888215,21.40087463
1044.14,32.99415731,40.11775948,3129.260105,-0.2650538951,-0.3499469299,21.40096172
1045.14,32.99415731,40.11775948,3129.260285,-0.265018917,-0.3505171974,21.40099416
1046.14,32.99415731,40.11775948,3129.260291,-0.2650419956,-0.3520301643,21.40107954
1047.15,32.99415731,40.11775948,3129.260297,-0.2650053901,-0.353531125,21.40115467
1048.14,32.99415731,40.11775948,3129.260486,-0.2649482406,-0.3544890591,21.40123151
1049.14,32.99415731,40.11775948,3129.260493,-0.2649123821,-0.3560788123,21.40133225
1050.14,32.99415731,40.11775948,3129.260499,-0.2648893569,-0.3576241693,21.40139885
1051.14,32.99415731,40.11775948,3129.260687,-0.2648620628,-0.3584421111,21.40145008
1052.14,32.99415731,40.11775948,3129.260686,-0.2648612624,-0.3588297777,21.40149618
1053.14,32.99415731,40.11775948,3129.260692,-0.2648227892,-0.3600916285,21.40154741
1054.14,32.99415731,40.11775948,3129.260698,-0.2648126507,-0.3615157763,21.40162595
1055.14,32.99415731,40.11775948,3129.260887,-0.26475969,-0.362330303,21.40167206
1056.14,32.99415731,40.11775948,3129.260886,-0.2647588896,-0.3626154634,21.40171645
1057.14,32.99415731,40.11775948,3129.260892,-0.2647255924,-0.3639507654,21.40177451
1058.14,32.99415731,40.11775948,3129.260897,-0.2647085703,-0.3652058393,21.40183769
1059.14,32.99415731,40.11775948,3129.261088,-0.2646770341,-0.3663414116,21.4019077
1060.14,32.99415731,40.11775948,3129.261086,-0.2646770341,-0.3663414116,21.4019077
1061.14,32.99415731,40.11775948,3129.261091,-0.2646446173,-0.3676459778,21.40199478
1062.14,32.99415731,40.11775948,3129.261101,-0.2646105198,-0.3686756288,21.40204601
1063.14,32.99415731,40.11775948,3129.2611,-0.2646028358,-0.3696404731,21.40210919
1064.14,32.99415731,40.11775948,3129.261289,-0.2645772759,-0.3704412861,21.40214334
1065.14,32.99415731,40.11775948,3129.261293,-0.2645652964,-0.3706735125,21.40219627
1066.13,32.99415731,40.11775948,3129.261292,-0.2645397366,-0.3716400109,21.40225262
1067.13,32.99415731,40.11775948,3129.261297,-0.264516658,-0.3728967924,21.40231409
1068.13,32.99415731,40.11775948,3129.261305,-0.2644740494,-0.3735200739,21.40235678
1069.13,32.99415731,40.11775948,3129.261302,-0.2644825871,-0.3740971715,21.40237557
1070.13,32.99415731,40.11775948,3129.261487,-0.2644749031,-0.3743226478,21.40239264
1071.13,32.99415731,40.11775948,3129.261489,-0.2644655116,-0.3748912343,21.40248143
1072.13,32.99415731,40.11775948,3129.261494,-0.2644382709,-0.3759721918,21.40252412
1073.13,32.99415731,40.11775948,3129.261501,-0.2644545193,-0.3763717045,21.40253949
1074.13,32.99415731,40.11775948,3129.261498,-0.2644006782,-0.3771674749,21.40258901
1075.13,32.99415731,40.11775948,3129.261689,-0.2643648997,-0.3780793052,21.40264194
1076.13,32.99415731,40.11775948,3129.261687,-0.2643648997,-0.3780793052,21.40264194
1077.13,32.99415731,40.11775948,3129.261687,-0.2643520398,-0.3782466448,21.40268292
1078.13,32.99415731,40.11775948,3129.26169,-0.2643137,-0.3790389734,21.40274952
1079.13,32.99415731,40.11775948,3129.261696,-0.2643273871,-0.380008887,21.40279904
1080.13,32.99415731,40.11775948,3129.261704,-0.2642949437,-0.3806919326,21.40284343
1081.13,32.99415731,40.11775948,3129.261698,-0.264294997,-0.3808063382,21.40284514
1082.13,32.99415731,40.11775948,3129.261703,-0.2642591385,-0.3816550159,21.40290491
1083.13,32.99415731,40.11775948,3129.261889,-0.2642471857,-0.3819947912,21.40292881
1084.13,32.99415731,40.11775948,3129.261889,-0.2642471857,-0.3819947912,21.40292881
1085.13,32.99415731,40.11775948,3129.261894,-0.26423606,-0.3821621575,21.40298175
1086.13,32.99415731,40.11775948,3129.261891,-0.264225868,-0.3827290899,21.40302956
1087.13,32.99415731,40.11775948,3129.261891,-0.2642182108,-0.3828998446,21.40304151
1088.13,32.99415731,40.11775948,3129.261894,-0.2642002815,-0.3834633619,21.40308591
1089.13,32.99415731,40.11775948,3129.261897,-0.2641840331,-0.384142939,21.40313201
1090.13,32.99415731,40.11775948,3129.261897,-0.2641840331,-0.384142939,21.40313201
1091.13,32.99415731,40.11775948,3129.2619,-0.2641703994,-0.3847047488,21.40317982
1092.13,32.99415731,40.11775948,3129.261903,-0.2641516431,-0.3852699469,21.40322592
1093.13,32.99415731,40.11775948,3129.261903,-0.2641516431,-0.3852699469,21.40322592
1094.13,32.99415731,40.11775948,3129.26209,-0.2641380628,-0.3854936356,21.40325325
1095.13,32.99415731,40.11775948,3129.262089,-0.2641380628,-0.3854936356,21.40325325
1096.13,32.99415731,40.11775948,3129.262088,-0.2641380628,-0.3854936356,21.40325325
1097.13,32.99415731,40.11775948,3129.262088,-0.2641380628,-0.3854936356,21.40325325
1098.13,32.99415731,40.11775948,3129.262089,-0.264129445,-0.3856490224,21.40332838
1099.13,32.99415731,40.11775948,3129.26209,-0.2641371823,-0.3857634548,21.4033557
1100.13,32.99415731,40.11775948,3129.26209,-0.2641499889,-0.3858812755,21.4033796
1101.13,32.99415731,40.11775948,3129.262091,-0.264124349,-0.3861015758,21.40340863
1102.13,32.99415731,40.11775948,3129.262091,-0.2641141304,-0.3861579249,21.403424
1103.13,32.99415731,40.11775948,3129.262093,-0.2641090078,-0.386332068,21.40345132
1104.13,32.99415731,40.11775948,3129.262093,-0.2641039118,-0.3864464737,21.40347864
1105.13,32.99415731,40.11775948,3129.262094,-0.2641064465,-0.3864464737,21.40347864
1106.13,32.99415731,40.11775948,3129.262095,-0.2641175455,-0.3865591718,21.40350938
1107.13,32.99415731,40.11775948,3129.262095,-0.2641653568,-0.3865591718,21.40350938
1108.13,32.99415731,40.11775948,3129.262095,-0.2641653568,-0.3865591718,21.40350938
1109.13,32.99415731,40.11775948,3129.262096,-0.2641815785,-0.38661384,21.40353328
1110.13,32.99415731,40.11775948,3129.262096,-0.2642208788,-0.38661384,21.40353328
1111.14,32.99415731,40.11775948,3129.262097,-0.2642208788,-0.38661384,21.40353328
1112.13,32.99415731,40.11775948,3129.262098,-0.2642208788,-0.38661384,21.40353328
1113.13,32.99415731,40.11775948,3129.262098,-0.2642208788,-0.38661384,21.40353328
1114.13,32.99415731,40.11775948,3129.262099,-0.26420375,-0.3866445492,21.40357597
1115.13,32.99415731,40.11775948,3129.262099,-0.26420375,-0.3866445492,21.40357597
1116.13,32.99415731,40.11775948,3129.262101,-0.26420375,-0.3866445492,21.40357597
1117.13,32.99415731,40.11775948,3129.262101,-0.26420375,-0.3866445492,21.40357597
1118.13,32.99415731,40.11775948,3129.262102,-0.2641816052,-0.3866445225,21.4036272
1119.13,32.99415731,40.11775948,3129.262104,-0.2641816052,-0.3866445225,21.4036272
1120.13,32.99415731,40.11775948,3129.262104,-0.2641764559,-0.386622351,21.40367842
1121.13,32.99415731,40.11775948,3129.262106,-0.2641764559,-0.386622351,21.40367842
1122.13,32.99415731,40.11775948,3129.262106,-0.2641730408,-0.3865847583,21.4037177
1123.13,32.99415731,40.11775948,3129.262107,-0.2641414512,-0.3864891624,21.40377405
1124.13,32.99415731,40.11775948,3129.262107,-0.2640876368,-0.3862705963,21.40382869
1125.13,32.99415731,40.11775948,3129.262104,-0.2640176006,-0.385696807,21.40385772
1126.13,32.99415731,40.11775948,3129.262102,-0.2639833963,-0.3852324075,21.40387479
1127.13,32.99415731,40.11775948,3129.262101,-0.2639416148,-0.3847405806,21.40372794
1128.13,32.99415731,40.11775948,3129.262092,-0.2640619435,-0.3832737974,21.40336082
1129.13,32.99415731,40.11775948,3129.262091,-0.2640371841,-0.3829066214,21.40349401
1130.13,32.99415731,40.11775948,3129.26209,-0.2640363036,-0.3825856559,21.40463294
1131.13,32.99415731,40.11775948,3129.262091,-0.2639953225,-0.3823448917,21.40376209
1132.13,32.99415731,40.11775948,3129.262092,-0.2639919074,-0.3823107408,21.40380649
1133.13,32.99415731,40.11775948,3129.262093,-0.2639944954,-0.3822099421,21.40385772
1134.13,32.99415731,40.11775948,3129.262091,-0.2639671213,-0.3815201197,21.40391236
1135.13,32.99415731,40.11775948,3129.262082,-0.2639474845,-0.3809907267,21.40391919
1136.13,32.99415731,40.11775948,3129.262088,-0.2639415081,-0.3806389719,21.40392431
1137.13,32.99415731,40.11775948,3129.262085,-0.2639346245,-0.3799337549,21.40393285
1138.13,32.99415731,40.11775948,3129.262083,-0.2639337441,-0.3792285379,21.40394139
1139.13,32.99415731,40.11775948,3129.26208,-0.263930329,-0.3786428491,21.40394309
1140.13,32.99415731,40.11775948,3129.262078,-0.2639302756,-0.3779409938,21.40394822
1141.13,32.99415731,40.11775948,3129.262077,-0.2639277143,-0.3774714183,21.40394822
1142.13,32.99415731,40.11775948,3129.262074,-0.2639276609,-0.3768276463,21.40395505
1143.13,32.99415731,40.11775948,3129.262072,-0.2639268605,-0.3761804592,21.40395846
1144.13,32.99415731,40.11775948,3129.262069,-0.2639216845,-0.375478684,21.40396188
1145.13,32.99415731,40.11775948,3129.262066,-0.263920804,-0.3746026855,21.40396359
1146.13,32.99415731,40.11775948,3129.262064,-0.2639165619,-0.3740750267,21.40396529
1147.13,32.99415731,40.11775948,3129.262062,-0.2639148276,-0.3734312547,21.40396871
1148.13,32.99415731,40.11775948,3129.26206,-0.2639139472,-0.3727277719,21.40397212
1149.13,32.99415731,40.11775948,3129.262056,-0.26391304,-0.3717356336,21.40396871
1150.13,32.99415731,40.11775948,3129.262054,-0.2639138138,-0.3711516257,21.40397042
1151.13,32.99415731,40.11775948,3129.262051,-0.2639121062,-0.3703917672,21.40397212
1152.13,32.99415731,40.11775948,3129.262049,-0.2639095182,-0.369807786,21.40396871
1153.13,32.99415731,40.11775948,3129.262046,-0.2639112258,-0.3689881366,21.40397383
